,timestamp,idx,product_idx,customer_idx,review_score,type,value
435,2017-11-25 12:14:46,order-329,27,85,0,buy,59.33
436,2017-11-25 12:14:47,order-330,27,85,0,buy,59.33
437,2017-11-25 12:14:48,order-331,26,85,0,buy,46.0
438,2017-11-25 12:14:49,order-332,25,85,0,buy,116.9
439,2017-11-25 18:35:18,order-333,39,22,0,buy,54.99
440,2017-11-26 12:37:33,review-89,3,61,4,rate,1.0
441,2017-11-27 09:08:55,order-334,16,76,0,buy,199.9
442,2017-11-27 10:17:21,review-42,27,51,5,rate,1.0
443,2017-11-27 12:57:36,order-335,28,4,0,buy,109.9
444,2017-11-27 12:57:37,order-336,28,4,0,buy,109.9
445,2017-11-27 12:57:38,order-337,28,4,0,buy,109.9
446,2017-11-27 19:06:13,order-338,57,57,0,buy,25.5
447,2017-11-27 19:06:14,order-339,29,57,0,buy,189.0
448,2017-11-27 19:06:15,order-340,29,57,0,buy,189.0
449,2017-11-27 19:06:16,order-341,57,57,0,buy,25.5
450,2017-11-27 19:06:17,order-342,57,57,0,buy,25.5
451,2017-11-27 19:06:18,order-343,57,57,0,buy,25.5
452,2017-11-27 19:06:19,order-344,57,57,0,buy,25.5
453,2017-11-27 19:06:20,order-345,57,57,0,buy,25.5
454,2017-11-27 21:41:28,review-254,47,22,3,rate,1.0
455,2017-11-28 21:59:17,review-158,23,5,5,rate,1.0
456,2017-11-28 22:24:19,order-346,31,41,0,buy,103.97
457,2017-11-28 22:24:20,order-347,29,41,0,buy,189.0
458,2017-11-28 22:24:21,order-348,29,41,0,buy,189.0
459,2017-11-28 22:24:22,order-349,31,41,0,buy,103.97
460,2017-11-28 22:24:23,order-350,29,41,0,buy,189.0
461,2017-11-28 22:24:24,order-351,29,41,0,buy,189.0
462,2017-11-28 22:24:25,order-352,31,41,0,buy,103.97
463,2017-11-28 22:24:26,order-353,29,41,0,buy,189.0
464,2017-11-28 22:24:27,order-354,31,41,0,buy,103.97
465,2017-11-28 22:24:28,order-355,31,41,0,buy,103.97
466,2017-11-29 00:59:54,review-3,25,90,5,rate,1.0
467,2017-11-29 09:46:50,review-176,24,44,4,rate,1.0
468,2017-12-01 09:30:37,order-356,24,9,0,buy,38.4
469,2017-12-01 14:42:12,review-209,7,51,5,rate,1.0
470,2017-12-01 14:42:13,review-210,8,51,5,rate,1.0
471,2017-12-01 22:37:42,order-357,25,9,0,buy,116.9
472,2017-12-01 22:37:43,order-358,50,9,0,buy,239.9
473,2017-12-01 22:37:44,order-359,26,9,0,buy,46.0
474,2017-12-04 18:52:49,order-360,29,56,0,buy,189.0
475,2017-12-04 18:52:50,order-361,29,56,0,buy,189.0
476,2017-12-04 18:52:51,order-362,29,56,0,buy,189.0
477,2017-12-04 18:52:52,order-363,29,56,0,buy,189.0
478,2017-12-04 21:11:16,order-364,27,51,0,buy,59.33
479,2017-12-05 09:13:28,order-365,25,51,0,buy,116.9
480,2017-12-05 11:27:45,order-366,24,81,0,buy,38.4
481,2017-12-05 11:27:46,order-367,24,81,0,buy,38.4
482,2017-12-05 11:27:47,order-368,24,81,0,buy,38.4
483,2017-12-05 11:27:48,order-369,24,81,0,buy,38.4
484,2017-12-05 11:27:49,order-370,24,81,0,buy,38.4
485,2017-12-05 11:27:50,order-371,24,81,0,buy,38.4
486,2017-12-05 14:06:46,order-372,40,58,0,buy,269.9
487,2017-12-05 14:06:47,order-373,41,58,0,buy,92.0
488,2017-12-05 14:06:48,order-374,42,58,0,buy,69.99
489,2017-12-05 14:06:49,order-375,43,58,0,buy,49.9
490,2017-12-05 14:06:50,order-376,40,58,0,buy,269.9
491,2017-12-05 14:06:51,order-377,42,58,0,buy,69.99
492,2017-12-05 22:34:37,review-91,29,56,5,rate,1.0
493,2017-12-05 22:34:38,review-92,30,56,5,rate,1.0
494,2017-12-06 00:41:57,review-38,31,41,1,rate,1.0
495,2017-12-06 00:41:58,review-39,29,41,1,rate,1.0
496,2017-12-06 09:23:19,review-194,53,52,4,rate,1.0
497,2017-12-06 09:23:20,review-195,54,52,4,rate,1.0
498,2017-12-08 08:35:43,review-306,16,76,5,rate,1.0
499,2017-12-08 11:21:33,review-47,36,67,5,rate,1.0
500,2017-12-08 11:21:34,review-48,38,67,5,rate,1.0
501,2017-12-08 11:21:35,review-49,34,67,5,rate,1.0
502,2017-12-08 11:21:36,review-50,35,67,5,rate,1.0
503,2017-12-12 19:09:06,review-56,57,57,3,rate,1.0
504,2017-12-12 19:09:07,review-57,29,57,3,rate,1.0
505,2017-12-12 22:27:24,order-378,26,58,0,buy,46.0
506,2017-12-12 22:27:25,order-379,26,58,0,buy,46.0
507,2017-12-13 12:02:04,order-380,37,60,0,buy,63.7
508,2017-12-13 12:02:05,order-381,37,60,0,buy,63.7
509,2017-12-13 12:02:06,order-382,37,60,0,buy,63.7
510,2017-12-13 12:02:07,order-383,37,60,0,buy,63.7
511,2017-12-13 14:21:16,order-384,34,8,0,buy,16.8
512,2017-12-13 14:21:17,order-385,34,8,0,buy,16.8
513,2017-12-13 14:21:18,order-386,34,8,0,buy,16.8
514,2017-12-13 14:21:19,order-387,34,8,0,buy,16.8
515,2017-12-13 14:21:20,order-388,34,8,0,buy,16.8
516,2017-12-13 14:21:21,order-389,34,8,0,buy,16.8
517,2017-12-13 14:21:22,order-390,34,8,0,buy,16.8
518,2017-12-13 14:21:23,order-391,34,8,0,buy,16.8
519,2017-12-13 14:21:24,order-392,34,8,0,buy,16.8
520,2017-12-13 14:21:25,order-393,34,8,0,buy,16.8
521,2017-12-13 14:21:26,order-394,34,8,0,buy,16.8
522,2017-12-13 14:21:27,order-395,34,8,0,buy,16.8
523,2017-12-13 14:21:28,order-396,34,8,0,buy,16.8
524,2017-12-13 14:21:29,order-397,34,8,0,buy,16.8
525,2017-12-13 14:30:23,review-303,28,4,5,rate,1.0
526,2017-12-13 22:00:27,review-184,45,78,5,rate,1.0
527,2017-12-15 17:49:35,review-323,43,22,4,rate,1.0
528,2017-12-15 19:55:08,review-227,24,81,2,rate,1.0
529,2017-12-16 20:11:12,review-320,39,22,5,rate,1.0
530,2017-12-18 10:39:38,order-398,11,45,0,buy,41.33
531,2017-12-18 10:39:39,order-399,11,45,0,buy,41.33
532,2017-12-18 10:39:40,order-400,11,45,0,buy,41.33
533,2017-12-18 10:39:41,order-401,11,45,0,buy,41.33
534,2017-12-18 10:39:42,order-402,11,45,0,buy,41.33
535,2017-12-18 17:16:35,review-287,26,85,5,rate,1.0
536,2017-12-18 17:16:36,review-288,27,85,5,rate,1.0
537,2017-12-18 17:16:41,review-289,25,85,5,rate,1.0
538,2017-12-19 14:14:17,review-319,25,4,5,rate,1.0
539,2017-12-20 09:56:36,order-403,53,51,0,buy,55.0
540,2017-12-20 09:56:37,order-404,52,51,0,buy,20.5
541,2017-12-20 21:35:04,review-246,50,9,3,rate,1.0
542,2017-12-20 21:35:04,review-70,25,9,3,rate,1.0
543,2017-12-20 21:35:05,review-247,26,9,3,rate,1.0
544,2017-12-25 20:54:43,order-405,27,54,0,buy,59.33
545,2017-12-25 21:22:04,order-406,27,54,0,buy,59.33
546,2017-12-25 21:22:05,order-407,27,54,0,buy,59.33
547,2017-12-28 10:16:07,review-259,27,51,5,rate,1.0
548,2017-12-28 10:53:40,review-129,29,56,5,rate,1.0
549,2017-12-28 20:04:31,review-103,24,9,4,rate,1.0
550,2017-12-29 22:58:25,review-135,26,58,1,rate,1.0
551,2017-12-29 23:50:18,review-193,27,54,5,rate,1.0
552,2017-12-29 23:51:21,review-273,27,54,5,rate,1.0
553,2017-12-31 12:08:25,review-324,34,8,1,rate,1.0
554,2018-01-02 10:17:44,review-203,25,51,5,rate,1.0
555,2018-01-04 17:14:18,review-87,53,51,5,rate,1.0
556,2018-01-04 17:14:19,review-88,52,51,5,rate,1.0
557,2018-01-05 11:46:53,review-23,40,58,5,rate,1.0
558,2018-01-05 11:46:54,review-24,41,58,5,rate,1.0
559,2018-01-05 11:46:55,review-25,42,58,5,rate,1.0
560,2018-01-05 11:46:56,review-26,43,58,5,rate,1.0
561,2018-01-05 19:15:38,order-408,35,91,0,buy,19.0
562,2018-01-05 19:15:39,order-409,35,91,0,buy,19.0
563,2018-01-05 19:15:40,order-410,35,91,0,buy,19.0
564,2018-01-05 19:15:41,order-411,35,91,0,buy,19.0
565,2018-01-05 19:15:42,order-412,35,91,0,buy,19.0
566,2018-01-05 19:15:43,order-413,35,91,0,buy,19.0
567,2018-01-09 03:29:33,review-155,11,45,1,rate,1.0
568,2018-01-10 14:16:11,order-414,32,42,0,buy,52.0
569,2018-01-10 14:16:12,order-415,32,42,0,buy,52.0
570,2018-01-10 14:16:13,order-416,32,42,0,buy,52.0
571,2018-01-10 14:16:14,order-417,32,42,0,buy,52.0
572,2018-01-10 14:16:15,order-418,32,42,0,buy,52.0
573,2018-01-10 14:16:16,order-419,32,42,0,buy,52.0
574,2018-01-10 14:16:17,order-420,32,42,0,buy,52.0
575,2018-01-10 14:16:18,order-421,32,42,0,buy,52.0
576,2018-01-10 14:16:19,order-422,32,42,0,buy,52.0
577,2018-01-10 14:16:20,order-423,32,42,0,buy,52.0
578,2018-01-11 10:03:40,order-424,46,15,0,buy,108.0
579,2018-01-11 10:03:41,order-425,46,15,0,buy,108.0
580,2018-01-11 10:03:42,order-426,46,15,0,buy,108.0
581,2018-01-11 10:03:43,order-427,46,15,0,buy,108.0
582,2018-01-11 10:03:44,order-428,46,15,0,buy,108.0
583,2018-01-11 10:03:45,order-429,46,15,0,buy,108.0
584,2018-01-11 10:03:46,order-430,46,15,0,buy,108.0
585,2018-01-11 10:03:47,order-431,46,15,0,buy,108.0
586,2018-01-11 10:03:48,order-432,46,15,0,buy,108.0
587,2018-01-11 10:03:49,order-433,46,15,0,buy,108.0
588,2018-01-11 10:03:50,order-434,46,15,0,buy,108.0
589,2018-01-11 10:03:51,order-435,46,15,0,buy,108.0
590,2018-01-11 10:56:16,order-436,56,9,0,buy,44.99
591,2018-01-11 11:16:50,order-437,29,36,0,buy,189.0
592,2018-01-11 11:16:51,order-438,29,36,0,buy,189.0
593,2018-01-11 11:16:52,order-439,29,36,0,buy,189.0
594,2018-01-11 11:16:53,order-440,31,36,0,buy,103.97
595,2018-01-11 13:41:39,review-182,37,60,5,rate,1.0
596,2018-01-12 16:19:28,order-441,25,87,0,buy,116.9
597,2018-01-12 16:19:32,order-442,24,87,0,buy,38.4
598,2018-01-12 16:19:33,order-443,24,87,0,buy,38.4
599,2018-01-12 16:19:34,order-444,24,87,0,buy,38.4
600,2018-01-12 16:19:35,order-445,24,87,0,buy,38.4
601,2018-01-12 16:19:36,order-446,24,87,0,buy,38.4
602,2018-01-12 16:19:37,order-447,24,87,0,buy,38.4
603,2018-01-12 20:23:43,order-448,20,98,0,buy,49.99
604,2018-01-16 12:05:28,order-449,24,54,0,buy,38.4
605,2018-01-16 12:05:29,order-450,27,54,0,buy,59.33
606,2018-01-18 00:16:48,review-149,56,9,3,rate,1.0
607,2018-01-18 15:32:48,review-131,35,91,1,rate,1.0
608,2018-01-22 10:36:55,review-170,32,42,1,rate,1.0
609,2018-01-24 00:24:20,review-80,20,98,5,rate,1.0
610,2018-01-24 03:42:04,review-197,24,54,5,rate,1.0
611,2018-01-24 03:42:05,review-198,27,54,5,rate,1.0
612,2018-01-24 15:15:27,order-451,32,76,0,buy,52.0
613,2018-01-24 20:26:58,review-299,25,87,5,rate,1.0
614,2018-01-24 20:26:58,review-66,24,87,5,rate,1.0
615,2018-01-25 10:01:22,review-206,25,87,1,rate,1.0
616,2018-01-25 10:01:22,review-238,24,87,1,rate,1.0
617,2018-01-25 12:47:40,order-452,28,51,0,buy,109.9
618,2018-01-25 21:10:58,order-453,52,20,0,buy,20.5
619,2018-01-26 12:22:15,review-229,46,15,1,rate,1.0
620,2018-01-26 17:40:05,review-93,29,36,1,rate,1.0
621,2018-01-26 17:40:08,review-94,31,36,1,rate,1.0
622,2018-01-27 00:10:11,order-454,21,95,0,buy,149.9
623,2018-01-27 00:10:12,order-455,2,95,0,buy,22.99
624,2018-01-27 00:10:13,order-456,21,95,0,buy,149.9
625,2018-01-27 00:10:14,order-457,2,95,0,buy,22.99
626,2018-01-27 00:10:15,order-458,21,95,0,buy,149.9
627,2018-01-27 00:10:16,order-459,2,95,0,buy,22.99
628,2018-01-27 00:10:17,order-460,2,95,0,buy,22.99
629,2018-01-28 23:36:02,order-461,49,43,0,buy,25.0
630,2018-01-28 23:36:03,order-462,49,43,0,buy,25.0
631,2018-01-28 23:36:04,order-463,49,43,0,buy,25.0
632,2018-01-28 23:36:05,order-464,49,43,0,buy,25.0
633,2018-01-28 23:36:06,order-465,49,43,0,buy,25.0
634,2018-01-30 08:46:13,order-466,24,59,0,buy,38.4
635,2018-01-30 08:46:14,order-467,24,59,0,buy,38.4
636,2018-01-30 08:46:15,order-468,24,59,0,buy,38.4
637,2018-01-30 08:46:16,order-469,27,59,0,buy,59.33
638,2018-01-30 08:46:17,order-470,27,59,0,buy,59.33
639,2018-01-30 08:46:18,order-471,27,59,0,buy,59.33
640,2018-01-30 08:46:19,order-472,27,59,0,buy,59.33
641,2018-01-30 08:46:20,order-473,24,59,0,buy,38.4
642,2018-01-30 09:51:30,order-474,25,86,0,buy,116.9
643,2018-01-30 09:51:31,order-475,25,86,0,buy,116.9
644,2018-01-30 09:51:32,order-476,25,86,0,buy,116.9
645,2018-01-30 09:51:33,order-477,25,86,0,buy,116.9
646,2018-01-30 09:51:34,order-478,28,86,0,buy,109.9
647,2018-01-30 09:51:35,order-479,25,86,0,buy,116.9
648,2018-01-30 09:51:36,order-480,25,86,0,buy,116.9
649,2018-01-30 16:10:06,order-481,24,79,0,buy,38.4
650,2018-01-30 16:10:07,order-482,60,79,0,buy,160.0
651,2018-01-30 16:10:08,order-483,24,79,0,buy,38.4
652,2018-01-30 16:10:09,order-484,25,79,0,buy,116.9
653,2018-01-30 16:10:10,order-485,25,79,0,buy,116.9
654,2018-01-30 16:10:11,order-486,60,79,0,buy,160.0
655,2018-01-30 16:10:12,order-487,25,79,0,buy,116.9
656,2018-02-01 18:32:03,order-488,4,6,0,buy,59.9
657,2018-02-01 18:32:04,order-489,1,6,0,buy,59.99
658,2018-02-01 18:32:05,order-490,4,6,0,buy,59.9
659,2018-02-01 18:32:06,order-491,1,6,0,buy,59.99
660,2018-02-01 18:32:07,order-492,4,6,0,buy,59.9
661,2018-02-01 18:32:08,order-493,4,6,0,buy,59.9
662,2018-02-01 18:32:09,order-494,1,6,0,buy,59.99
663,2018-02-01 18:32:10,order-495,1,6,0,buy,59.99
664,2018-02-01 18:32:11,order-496,1,6,0,buy,59.99
665,2018-02-01 18:32:12,order-497,1,6,0,buy,59.99
666,2018-02-01 18:32:13,order-498,4,6,0,buy,59.9
667,2018-02-02 06:58:42,order-499,17,27,0,buy,20.49
668,2018-02-02 06:58:43,order-500,17,27,0,buy,20.49
669,2018-02-02 06:58:44,order-501,17,27,0,buy,20.49
670,2018-02-02 06:58:45,order-502,17,27,0,buy,20.49
671,2018-02-02 06:58:46,order-503,17,27,0,buy,20.49
672,2018-02-03 13:49:35,order-504,35,26,0,buy,19.0
673,2018-02-03 13:49:36,order-505,35,26,0,buy,19.0
674,2018-02-03 13:49:37,order-506,35,26,0,buy,19.0
675,2018-02-05 10:42:21,review-233,24,79,4,rate,1.0
676,2018-02-05 10:42:22,review-234,60,79,4,rate,1.0
677,2018-02-05 10:42:24,review-235,25,79,4,rate,1.0
678,2018-02-07 10:14:29,review-177,28,51,5,rate,1.0
679,2018-02-08 01:30:30,review-257,52,20,5,rate,1.0
680,2018-02-08 08:34:54,review-232,17,27,1,rate,1.0
681,2018-02-08 18:36:51,review-313,24,59,4,rate,1.0
682,2018-02-08 18:36:54,review-314,27,59,4,rate,1.0
683,2018-02-09 15:43:38,order-507,24,20,0,buy,38.4
684,2018-02-12 10:12:55,order-508,28,9,0,buy,109.9
685,2018-02-12 10:12:56,order-509,26,9,0,buy,46.0
686,2018-02-12 10:12:56,order-510,28,9,0,buy,109.9
687,2018-02-14 09:58:16,order-511,37,60,0,buy,63.7
688,2018-02-14 09:58:17,order-512,37,60,0,buy,63.7
689,2018-02-14 09:58:18,order-513,37,60,0,buy,63.7
690,2018-02-14 09:58:19,order-514,37,60,0,buy,63.7
691,2018-02-14 13:22:13,order-515,39,51,0,buy,54.99
692,2018-02-14 19:55:48,review-16,49,43,1,rate,1.0
693,2018-02-16 15:56:37,order-516,44,13,0,buy,26.74
694,2018-02-16 15:56:38,order-517,44,13,0,buy,26.74
695,2018-02-16 15:56:39,order-518,44,13,0,buy,26.74
696,2018-02-16 15:56:40,order-519,44,13,0,buy,26.74
697,2018-02-16 15:56:41,order-520,44,13,0,buy,26.74
698,2018-02-16 15:56:42,order-521,44,13,0,buy,26.74
699,2018-02-17 01:22:21,order-522,26,20,0,buy,46.0
700,2018-02-17 01:22:22,order-523,25,20,0,buy,116.9
701,2018-02-17 01:22:23,order-524,27,20,0,buy,59.33
702,2018-02-19 09:01:14,review-248,32,76,4,rate,1.0
703,2018-02-19 16:49:21,order-525,32,89,0,buy,52.0
704,2018-02-19 16:49:22,order-526,30,89,0,buy,103.97
705,2018-02-19 16:49:23,order-527,32,89,0,buy,52.0
706,2018-02-19 16:49:24,order-528,30,89,0,buy,103.97
707,2018-02-19 16:49:25,order-529,30,89,0,buy,103.97
708,2018-02-20 10:25:53,order-530,39,84,0,buy,54.99
709,2018-02-20 10:45:23,order-531,31,9,0,buy,103.97
710,2018-02-20 16:46:30,review-201,35,26,5,rate,1.0
711,2018-02-21 11:10:45,review-160,39,51,5,rate,1.0
712,2018-02-21 11:45:08,order-532,37,10,0,buy,63.7
713,2018-02-21 11:45:09,order-533,37,10,0,buy,63.7
714,2018-02-21 11:45:10,order-534,37,10,0,buy,63.7
715,2018-02-21 11:45:11,order-535,37,10,0,buy,63.7
716,2018-02-21 11:45:12,order-536,37,10,0,buy,63.7
717,2018-02-21 11:45:13,order-537,37,10,0,buy,63.7
718,2018-02-21 11:45:14,order-538,37,10,0,buy,63.7
719,2018-02-21 11:45:15,order-539,37,10,0,buy,63.7
720,2018-02-21 11:45:16,order-540,37,10,0,buy,63.7
721,2018-02-21 11:45:17,order-541,37,10,0,buy,63.7
722,2018-02-21 11:45:18,order-542,37,10,0,buy,63.7
723,2018-02-21 11:45:19,order-543,37,10,0,buy,63.7
724,2018-02-21 11:45:20,order-544,37,10,0,buy,63.7
725,2018-02-21 11:45:21,order-545,37,10,0,buy,63.7
726,2018-02-21 19:13:33,review-277,25,86,3,rate,1.0
727,2018-02-21 19:13:37,review-278,28,86,3,rate,1.0
728,2018-02-22 09:03:58,order-546,29,23,0,buy,189.0
729,2018-02-22 09:03:59,order-547,29,23,0,buy,189.0
730,2018-02-22 09:04:00,order-548,29,23,0,buy,189.0
731,2018-02-22 09:04:00,order-550,30,23,0,buy,103.97
732,2018-02-22 09:04:01,order-549,29,23,0,buy,189.0
733,2018-02-22 09:04:01,order-551,30,23,0,buy,103.97
734,2018-02-22 09:04:02,order-552,30,23,0,buy,103.97
735,2018-02-22 09:04:03,order-553,30,23,0,buy,103.97
736,2018-02-22 09:04:04,order-554,30,23,0,buy,103.97
737,2018-02-22 15:30:42,order-555,33,2,0,buy,83.49
738,2018-02-22 15:30:43,order-556,33,2,0,buy,83.49
739,2018-02-22 15:30:44,order-557,33,2,0,buy,83.49
740,2018-02-22 15:30:45,order-558,33,2,0,buy,83.49
741,2018-02-22 15:30:46,order-559,33,2,0,buy,83.49
742,2018-02-22 15:30:47,order-560,33,2,0,buy,83.49
743,2018-02-22 15:30:48,order-561,33,2,0,buy,83.49
744,2018-02-22 15:30:49,order-562,33,2,0,buy,83.49
745,2018-02-22 15:30:50,order-563,33,2,0,buy,83.49
746,2018-02-22 15:30:51,order-564,33,2,0,buy,83.49
747,2018-02-22 15:30:52,order-565,33,2,0,buy,83.49
748,2018-02-22 15:30:53,order-566,33,2,0,buy,83.49
749,2018-02-22 15:30:54,order-567,33,2,0,buy,83.49
750,2018-02-22 15:30:55,order-568,33,2,0,buy,83.49
751,2018-02-22 15:30:56,order-569,33,2,0,buy,83.49
752,2018-02-22 15:30:57,order-570,33,2,0,buy,83.49
753,2018-02-22 15:30:58,order-571,33,2,0,buy,83.49
754,2018-02-22 15:30:59,order-572,33,2,0,buy,83.49
755,2018-02-22 15:31:00,order-573,33,2,0,buy,83.49
756,2018-02-22 15:31:01,order-574,33,2,0,buy,83.49
757,2018-02-23 05:07:40,review-45,21,95,1,rate,1.0
758,2018-02-23 05:07:41,review-46,2,95,1,rate,1.0
759,2018-02-23 10:37:41,order-575,41,32,0,buy,92.0
760,2018-02-23 10:37:42,order-576,41,32,0,buy,92.0
761,2018-02-23 17:55:19,order-577,39,32,0,buy,54.99
762,2018-02-24 09:33:06,order-578,53,69,0,buy,55.0
763,2018-02-24 09:33:07,order-579,53,69,0,buy,55.0
764,2018-02-24 09:33:08,order-580,53,69,0,buy,55.0
765,2018-02-27 12:21:58,order-581,0,50,0,buy,35.0
766,2018-02-27 12:21:59,order-582,0,50,0,buy,35.0
767,2018-02-27 12:22:00,order-583,0,50,0,buy,35.0
768,2018-02-27 12:22:01,order-584,0,50,0,buy,35.0
769,2018-02-27 12:22:02,order-585,0,50,0,buy,35.0
770,2018-02-27 12:22:03,order-586,0,50,0,buy,35.0
771,2018-02-27 12:23:59,order-587,0,50,0,buy,35.0
772,2018-02-27 12:24:00,order-588,0,50,0,buy,35.0
773,2018-02-27 12:24:01,order-589,0,50,0,buy,35.0
774,2018-02-27 18:36:40,order-590,28,9,0,buy,109.9
775,2018-02-28 20:48:43,review-152,44,13,1,rate,1.0
776,2018-02-28 21:46:58,review-205,24,20,5,rate,1.0
777,2018-03-02 12:26:11,review-115,28,9,3,rate,1.0
778,2018-03-02 12:26:12,review-116,26,9,3,rate,1.0
779,2018-03-03 00:44:55,review-148,37,10,1,rate,1.0
780,2018-03-03 02:41:15,review-0,28,9,3,rate,1.0
781,2018-03-05 16:28:38,review-130,53,69,5,rate,1.0
782,2018-03-07 16:10:28,review-164,29,23,2,rate,1.0
783,2018-03-07 16:10:28,review-68,30,23,2,rate,1.0
784,2018-03-08 18:12:51,review-236,29,23,1,rate,1.0
785,2018-03-08 19:06:06,order-591,25,29,0,buy,116.9
786,2018-03-08 19:06:07,order-592,25,29,0,buy,116.9
787,2018-03-08 19:06:08,order-593,25,29,0,buy,116.9
788,2018-03-08 19:06:09,order-594,25,29,0,buy,116.9
789,2018-03-08 19:06:09,order-596,24,29,0,buy,38.4
790,2018-03-08 19:06:10,order-595,25,29,0,buy,116.9
791,2018-03-08 19:06:10,order-597,24,29,0,buy,38.4
792,2018-03-08 19:06:11,order-598,24,29,0,buy,38.4
793,2018-03-08 19:06:12,order-599,24,29,0,buy,38.4
794,2018-03-08 19:06:13,order-600,24,29,0,buy,38.4
795,2018-03-08 19:06:14,order-601,24,29,0,buy,38.4
796,2018-03-09 11:32:49,order-602,42,81,0,buy,69.99
797,2018-03-10 10:53:52,order-603,25,30,0,buy,116.9
798,2018-03-10 10:53:53,order-604,35,30,0,buy,19.0
799,2018-03-10 10:53:54,order-605,25,30,0,buy,116.9
800,2018-03-10 10:53:55,order-606,25,30,0,buy,116.9
801,2018-03-10 10:53:56,order-607,35,30,0,buy,19.0
802,2018-03-10 10:53:57,order-608,25,30,0,buy,116.9
803,2018-03-10 10:53:58,order-609,35,30,0,buy,19.0
804,2018-03-10 10:53:59,order-610,35,30,0,buy,19.0
805,2018-03-10 10:54:00,order-611,35,30,0,buy,19.0
806,2018-03-10 10:54:01,order-612,25,30,0,buy,116.9
807,2018-03-10 10:54:02,order-613,25,30,0,buy,116.9
808,2018-03-10 18:15:11,review-44,39,84,3,rate,1.0
809,2018-03-12 11:46:21,review-21,0,50,2,rate,1.0
810,2018-03-12 12:46:08,review-191,33,2,1,rate,1.0
811,2018-03-12 13:27:40,review-292,39,32,5,rate,1.0
812,2018-03-12 14:51:58,review-143,41,32,5,rate,1.0
813,2018-03-12 16:53:09,order-614,27,31,0,buy,59.33
814,2018-03-12 16:53:10,order-615,27,31,0,buy,59.33
815,2018-03-12 16:53:11,order-616,27,31,0,buy,59.33
816,2018-03-12 16:53:12,order-617,27,31,0,buy,59.33
817,2018-03-12 16:53:13,order-618,27,31,0,buy,59.33
818,2018-03-12 21:26:12,review-213,42,81,5,rate,1.0
819,2018-03-13 12:08:35,review-215,0,50,5,rate,1.0
820,2018-03-13 23:22:08,review-207,4,6,3,rate,1.0
821,2018-03-13 23:22:09,review-208,1,6,3,rate,1.0
822,2018-03-14 08:52:48,review-74,26,20,5,rate,1.0
823,2018-03-14 08:52:49,review-75,25,20,5,rate,1.0
824,2018-03-14 08:52:50,review-76,27,20,5,rate,1.0
825,2018-03-15 12:56:36,order-619,24,70,0,buy,38.4
826,2018-03-15 12:56:37,order-620,24,70,0,buy,38.4
827,2018-03-15 12:56:38,order-621,24,70,0,buy,38.4
828,2018-03-15 12:56:39,order-622,24,70,0,buy,38.4
829,2018-03-15 18:33:08,review-90,37,60,1,rate,1.0
830,2018-03-16 11:03:08,order-623,26,18,0,buy,46.0
831,2018-03-16 11:03:09,order-624,26,18,0,buy,46.0
832,2018-03-16 11:03:10,order-625,26,18,0,buy,46.0
833,2018-03-16 11:03:11,order-626,26,18,0,buy,46.0
834,2018-03-16 11:03:12,order-627,26,18,0,buy,46.0
835,2018-03-16 11:03:13,order-628,26,18,0,buy,46.0
836,2018-03-16 11:16:54,review-212,31,9,3,rate,1.0
837,2018-03-16 11:19:47,order-629,26,18,0,buy,46.0
838,2018-03-16 11:19:48,order-630,26,18,0,buy,46.0
839,2018-03-16 11:19:49,order-631,26,18,0,buy,46.0
840,2018-03-16 11:19:50,order-632,26,18,0,buy,46.0
841,2018-03-16 11:19:51,order-633,26,18,0,buy,46.0
842,2018-03-16 11:19:52,order-634,26,18,0,buy,46.0
843,2018-03-16 19:20:48,review-124,28,9,1,rate,1.0
844,2018-03-17 11:24:49,order-635,28,90,0,buy,109.9
845,2018-03-19 16:39:28,order-636,27,31,0,buy,59.33
846,2018-03-19 16:39:29,order-637,27,31,0,buy,59.33
847,2018-03-19 16:39:30,order-638,27,31,0,buy,59.33
848,2018-03-19 16:39:31,order-639,27,31,0,buy,59.33
849,2018-03-19 16:39:32,order-640,28,31,0,buy,109.9
850,2018-03-19 16:39:33,order-641,27,31,0,buy,59.33
851,2018-03-19 18:58:50,order-642,54,48,0,buy,284.99
852,2018-03-19 18:58:51,order-643,54,48,0,buy,284.99
853,2018-03-19 18:58:52,order-644,54,48,0,buy,284.99
854,2018-03-19 18:58:53,order-645,54,48,0,buy,284.99
855,2018-03-19 18:58:54,order-646,54,48,0,buy,284.99
856,2018-03-19 18:58:55,order-647,54,48,0,buy,284.99
857,2018-03-19 18:58:56,order-648,54,48,0,buy,284.99
858,2018-03-19 18:58:57,order-649,54,48,0,buy,284.99
859,2018-03-19 18:58:58,order-650,54,48,0,buy,284.99
860,2018-03-20 16:13:07,order-651,51,45,0,buy,89.99
861,2018-03-21 18:59:57,order-652,59,98,0,buy,29.99
862,2018-03-21 18:59:58,order-653,59,98,0,buy,29.99
863,2018-03-21 18:59:59,order-654,59,98,0,buy,29.99
864,2018-03-21 19:00:00,order-655,59,98,0,buy,29.99
865,2018-03-21 21:05:34,review-64,32,89,2,rate,1.0
866,2018-03-21 21:05:35,review-65,30,89,2,rate,1.0
867,2018-03-22 10:14:01,order-656,27,75,0,buy,59.33
868,2018-03-22 11:33:48,order-657,27,75,0,buy,59.33
869,2018-03-22 11:33:49,order-658,27,75,0,buy,59.33
870,2018-03-22 21:47:52,review-165,27,31,5,rate,1.0
